order_release_id,order_line_id,return_type,return_date,packet_id,customer_paid_amount,total_settlement,total_actual_settlement,amount_pending_settlement,prepaid_commission_deduction,prepaid_logistics_deduction,prepaid_payment,postpaid_commission_deduction,postpaid_logistics_deduction,postpaid_payment,return_id,upload_timestamp
8304166863,10304138177,return_refund,2025-02-05 06:14:31,9659057273,799.008,-723.812,-723.812,0.0,137.766,-66.81278,-754.0,8.222,-3.98722,-45.0,100013481633,2025-03-31 15:59:51.184547
8310799690,10310771068,exchange,2025-02-12 15:24:35,9661141033,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100015634290,2025-03-31 15:59:51.184547
8314339727,10314311131,exchange,2025-02-11 17:16:06,9662196543,698.996,-665.682,-665.682,0.0,127.718,-94.4,-699.0,0.0,0.0,0.0,100015335239,2025-03-31 15:59:51.184547
8291836670,10291807888,return_refund,2025-01-29 15:39:48,9655026110,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100011775946,2025-03-31 15:59:51.184547
8321928950,10321900458,exchange,2025-02-17 15:11:25,9664738495,649.005,-601.219,-601.219,0.0,107.07,-63.92768,-586.0,11.511,-6.87232,-63.0,100016883945,2025-03-31 15:59:51.184547
8296184397,10296155662,return_refund,2025-01-29 10:03:00,9656281036,948.99,-834.604,-834.604,0.0,173.396,-59.0,-949.0,0.0,0.0,0.0,100011694735,2025-03-31 15:59:51.184547
8307259177,10307230504,exchange,2025-02-07 12:44:28,9660009616,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100014329240,2025-03-31 15:59:51.184547
8301490440,10301461746,exchange,2025-02-01 19:37:27,9658101228,749.008,-671.147,-671.147,0.0,122.053,-52.61974,-668.0,14.8,-6.38026,-81.0,100015601220,2025-03-31 15:59:51.184547
8313079574,10313050974,return_refund,2025-02-17 10:15:53,9662126454,599.004,-601.654,-601.654,0.0,98.483,-100.87112,-539.0,10.963,-11.22888,-60.0,100016687201,2025-03-31 15:59:51.184547
8289972785,10289943982,exchange,2025-01-24 13:29:03,9654469100,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100010769168,2025-03-31 15:59:51.184547
8303811768,10303783078,return_refund,2025-02-09 13:40:50,9658899781,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100014388773,2025-03-31 15:59:51.184547
8312213798,10312185189,return_refund,2025-02-18 08:53:19,9661658045,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100016915505,2025-03-31 15:59:51.184547
8293067427,10293038668,return_refund,2025-02-03 14:46:08,9655456708,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100012535348,2025-03-31 15:59:51.184547
8294320721,10294291969,return_refund,2025-01-29 08:05:58,9655836082,848.999,-776.475,-776.475,0.0,155.125,-82.6,-849.0,0.0,0.0,0.0,100011756072,2025-03-31 15:59:51.184547
8317830508,10317801958,return_refund,2025-02-13 11:31:09,9663370254,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100015659012,2025-03-31 15:59:51.184547
8311916372,10311887760,return_refund,2025-02-11 08:28:19,9661471638,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100014910412,2025-03-31 15:59:51.184547
8296492267,10296463533,exchange,2025-02-02 10:02:41,9656515271,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100012807466,2025-03-31 15:59:51.184547
8296934401,10296905679,return_refund,2025-02-05 06:11:39,9656614190,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100013568388,2025-03-31 15:59:51.184547
8309770961,10309742323,exchange,2025-02-09 13:41:17,9660817282,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100014919414,2025-03-31 15:59:51.184547
8310477673,10310449048,return_refund,2025-02-11 07:23:41,9661074954,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100015001986,2025-03-31 15:59:51.184547
8294413544,10294384794,exchange,2025-01-28 13:46:45,9655838022,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011794875,2025-03-31 15:59:51.184547
8298159577,10298130868,return_refund,2025-02-11 09:15:08,9657041686,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100015071616,2025-03-31 15:59:51.184547
8317017269,10316988709,return_refund,2025-02-15 12:35:57,9663120239,699.006,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100016121169,2025-03-31 15:59:51.184547
8314027371,10313998774,return_refund,2025-02-13 08:24:17,9662244858,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100015513325,2025-03-31 15:59:51.184547
8308324764,10308296104,return_refund,2025-02-09 13:21:15,9660476517,599.004,-572.153,-572.153,0.0,93.002,-70.18876,-509.0,16.445,-12.41124,-90.0,100014488015,2025-03-31 15:59:51.184547
8300062584,10300033888,return_refund,2025-02-02 07:34:30,9657617320,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100012773849,2025-03-31 15:59:51.184547
8300889980,10300861285,return_refund,2025-02-05 04:11:52,9658123946,999.002,-899.069,-899.069,0.0,182.531,-82.6,-999.0,0.0,0.0,0.0,100013144419,2025-03-31 15:59:51.184547
8315994413,10315965847,return_refund,2025-02-13 06:40:49,9662730152,998.992,-887.269,-887.269,0.0,182.531,-70.8,-999.0,0.0,0.0,0.0,100015590635,2025-03-31 15:59:51.184547
8311704229,10311675617,return_refund,2025-02-11 08:45:24,9661450137,799.008,-712.011,-712.011,0.0,131.372,-53.09292,-719.0,14.617,-5.90708,-80.0,100015121923,2025-03-31 15:59:51.184547
8310061707,10310033076,exchange,2025-02-09 16:50:27,9661038928,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100014803195,2025-03-31 15:59:51.184547
8298380936,10298352227,exchange,2025-02-02 14:11:46,9657149831,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100013036099,2025-03-31 15:59:51.184547
8298134360,10298105651,return_refund,2025-02-11 07:57:09,9657041249,599.004,-572.155,-572.155,0.0,26.186,-19.76382,-143.32,83.259,-62.83618,-455.68,100015058328,2025-03-31 15:59:51.184547
8291291143,10291262349,return_refund,2025-01-30 09:35:35,9654899318,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100011938167,2025-03-31 15:59:51.184547
8311887743,10311859131,return_refund,2025-02-13 11:45:29,9661500058,798.998,-747.411,-747.411,0.0,139.594,-90.26528,-764.0,6.395,-4.13472,-35.0,100015612705,2025-03-31 15:59:51.184547
8311923162,10311894551,return_refund,2025-02-10 12:47:28,9661588911,798.998,-747.411,-747.411,0.0,131.372,-84.9482,-719.0,14.617,-9.4518,-80.0,100014879409,2025-03-31 15:59:51.184547
8283703023,10283674086,return_refund,2025-01-24 09:57:46,9652672935,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100010337965,2025-03-31 15:59:51.184547
8311085509,10311056889,return_refund,2025-02-11 14:23:38,9661200969,798.998,-747.411,-747.411,0.0,137.218,-88.72892,-751.0,8.771,-5.67108,-48.0,100015198111,2025-03-31 15:59:51.184547
8301123399,10301094704,return_refund,2025-02-04 10:07:31,9657972361,899.0,-846.84,-846.84,0.0,164.26,-112.1,-899.0,0.0,0.0,0.0,100013228703,2025-03-31 15:59:51.184547
8316799246,10316770685,return_refund,2025-02-16 15:18:45,9663051794,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100016353545,2025-03-31 15:59:51.184547
8306594866,10306566187,exchange,2025-02-06 17:15:33,9659875895,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100014031809,2025-03-31 15:59:51.184547
8296901967,10296873245,exchange,2025-01-29 16:41:24,9656589695,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100012049719,2025-03-31 15:59:51.184547
8320862113,10320833609,exchange,2025-02-15 10:47:38,9664363391,649.006,-589.419,-589.419,0.0,118.581,-59.0,-649.0,0.0,0.0,0.0,100016368175,2025-03-31 15:59:51.184547
8290470205,10290441404,return_refund,2025-01-26 07:28:58,9654574393,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100011053348,2025-03-31 15:59:51.184547
8315112885,10315084305,return_refund,2025-02-17 09:30:03,9662487565,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100016442544,2025-03-31 15:59:51.184547
8292259220,10292230446,return_refund,2025-02-06 09:28:23,9655217395,698.996,-665.682,-665.682,0.0,0.0,0.0,0.0,127.718,-94.4,-699.0,100013689615,2025-03-31 15:59:51.184547
8318992840,10318964295,return_refund,2025-02-15 05:26:49,9663666345,649.005,-624.819,-624.819,0.0,118.581,-94.4,-649.0,0.0,0.0,0.0,100016132022,2025-03-31 15:59:51.184547
8296346667,10296317932,return_refund,2025-01-30 08:11:16,9656572067,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011967244,2025-03-31 15:59:51.184547
8307284866,10307256193,return_refund,2025-02-12 09:47:03,9660054675,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100014455380,2025-03-31 15:59:51.184547
8313079576,10313050976,return_refund,2025-02-17 10:17:51,9662126454,599.004,-601.654,-601.654,0.0,98.483,-100.87112,-539.0,10.963,-11.22888,-60.0,100016686760,2025-03-31 15:59:51.184547
8300536286,10300507590,return_refund,2025-02-04 12:40:25,9657820459,999.002,-910.869,-910.869,0.0,182.531,-94.4,-999.0,0.0,0.0,0.0,100013232889,2025-03-31 15:59:51.184547
8315597923,10315569350,return_refund,2025-02-18 07:35:08,9662659875,999.002,-910.869,-910.869,0.0,182.531,-94.4,-999.0,0.0,0.0,0.0,100016834034,2025-03-31 15:59:51.184547
8299471104,10299442402,return_refund,2025-02-10 08:39:57,9657485397,798.998,-747.411,-747.411,0.0,143.797,-92.98164,-787.0,2.192,-1.41836,-12.0,100014044708,2025-03-31 15:59:51.184547
8295920929,10295892191,return_refund,2025-01-30 13:06:20,9656309946,599.004,-572.155,-572.155,0.0,94.28,-71.15518,-516.0,15.165,-11.44482,-83.0,100011897220,2025-03-31 15:59:51.184547
8311364402,10311335784,return_refund,2025-02-11 08:14:25,9661310567,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100014947444,2025-03-31 15:59:51.184547
8314659325,10314630729,return_refund,2025-02-16 08:01:14,9662240694,599.004,-572.154,-572.154,0.0,98.483,-74.32584,-539.0,10.963,-8.27416,-60.0,100016317938,2025-03-31 15:59:51.184547
8309183419,10309154777,return_refund,2025-02-11 06:53:47,9660677915,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100015104698,2025-03-31 15:59:51.184547
8291726700,10291697916,return_refund,2025-01-27 08:52:37,9654993052,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100010828522,2025-03-31 15:59:51.184547
8287983631,10287954797,exchange,2025-01-24 10:54:32,9653823760,698.996,-642.083,-642.083,0.0,114.927,-63.70938,-629.0,12.79,-7.09062,-70.0,100010745530,2025-03-31 15:59:51.184547
8295501773,10295473033,return_refund,2025-02-03 14:58:09,9656079923,999.002,-887.269,-887.269,0.0,0.0,0.0,0.0,182.531,-70.8,-999.0,100012625213,2025-03-31 15:59:51.184547
8291836669,10291807887,return_refund,2025-01-29 14:45:33,9655049502,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011781535,2025-03-31 15:59:51.184547
8307883141,10307854471,exchange,2025-02-08 14:53:15,9660222123,698.996,-665.682,-665.682,0.0,127.718,-94.4,-699.0,0.0,0.0,0.0,100016754819,2025-03-31 15:59:51.184547
8290304699,10290275897,return_refund,2025-01-23 13:24:24,9654599127,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100010330614,2025-03-31 15:59:51.184547
8288193012,10288164181,return_refund,2025-01-25 10:40:38,9653842641,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100010363182,2025-03-31 15:59:51.184547
8273526869,10273497735,return_refund,2025-02-01 09:21:42,9649056666,499.002,-519.926,-519.926,0.0,0.0,0.0,0.0,91.174,-112.1,-499.0,100012189876,2025-03-31 15:59:51.184547
8320115364,10320086834,return_refund,2025-02-20 05:50:47,9664096296,799.008,-712.011,-712.011,0.0,0.0,0.0,0.0,145.989,-59.0,-799.0,100017233543,2025-03-31 15:59:51.184547
8298969374,10298940671,return_refund,2025-02-04 16:47:49,9657315687,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100013392240,2025-03-31 15:59:51.184547
8305086319,10305057637,return_refund,2025-02-06 08:16:05,9659347100,798.998,-723.811,-723.811,0.0,20.613,-9.99696,-112.82,125.376,-60.80304,-686.18,100013755990,2025-03-31 15:59:51.184547
8313079575,10313050975,return_refund,2025-02-17 10:40:57,9662126454,599.004,-601.654,-601.654,0.0,98.483,-100.87112,-539.0,10.963,-11.22888,-60.0,100016686905,2025-03-31 15:59:51.184547
8296830244,10296801520,return_refund,2025-02-02 10:09:34,9656636063,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100012607013,2025-03-31 15:59:51.184547
8317506273,10317477722,return_refund,2025-02-14 07:22:08,9663282837,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100015700925,2025-03-31 15:59:51.184547
8322277912,10322249424,return_refund,2025-02-18 06:42:18,9664790374,949.001,-834.604,-834.604,0.0,170.656,-58.0678,-934.0,2.74,-0.9322,-15.0,100016882863,2025-03-31 15:59:51.184547
8316511689,10316483128,return_refund,2025-02-14 07:45:50,9662975154,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015922857,2025-03-31 15:59:51.184547
8296009650,10295980913,return_refund,2025-02-04 11:32:46,9656326345,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100013310585,2025-03-31 15:59:51.184547
8290894746,10290865948,return_refund,2025-01-29 08:52:03,9654695697,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100011658998,2025-03-31 15:59:51.184547
8306183121,10306154439,return_refund,2025-02-12 06:31:56,9659690556,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100014641733,2025-03-31 15:59:51.184547
8320084056,10320055523,return_refund,2025-02-18 10:50:36,9664152615,798.998,-723.812,-723.812,0.0,143.248,-69.47132,-784.0,2.74,-1.32868,-15.0,100016891762,2025-03-31 15:59:51.184547
8297959962,10297931253,return_refund,2025-02-01 05:48:09,9656948977,949.001,-870.004,-870.004,0.0,164.625,-89.62572,-901.0,8.771,-4.77428,-48.0,100012425025,2025-03-31 15:59:51.184547
8291556012,10291527227,return_refund,2025-01-29 15:28:47,9654922348,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100011807822,2025-03-31 15:59:51.184547
8308794022,10308765377,return_refund,2025-02-09 07:05:09,9660534320,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100014494496,2025-03-31 15:59:51.184547
8313463518,10313434919,exchange,2025-02-11 14:33:03,9661972455,798.998,-712.011,-712.011,0.0,131.92,-53.31358,-722.0,14.069,-5.68642,-77.0,100015386510,2025-03-31 15:59:51.184547
8290709038,10290680238,return_refund,2025-01-31 05:42:29,9654871045,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100011906392,2025-03-31 15:59:51.184547
8313724207,10313695609,return_refund,2025-02-16 11:51:09,9662450701,999.002,-887.269,-887.269,0.0,164.26,-63.71292,-899.0,18.271,-7.08708,-100.0,100015798144,2025-03-31 15:59:51.184547
8290359538,10290330736,return_refund,2025-01-28 11:56:22,9654678761,848.999,-776.475,-776.475,0.0,155.125,-82.6,-849.0,0.0,0.0,0.0,100011315407,2025-03-31 15:59:51.184547
8303829197,10303800507,return_refund,2025-02-12 15:03:49,9658941505,848.999,-805.975,-805.975,0.0,147.451,-106.554,-807.0,7.674,-5.546,-42.0,100015220145,2025-03-31 15:59:51.184547
8311287963,10311259343,return_refund,2025-02-11 14:10:54,9661424864,949.001,-846.404,-846.404,0.0,166.088,-67.81578,-909.0,7.308,-2.98422,-40.0,100015036092,2025-03-31 15:59:51.184547
8320244951,10320216423,return_refund,2025-02-25 07:40:35,9664143607,949.001,-846.404,-846.404,0.0,138.68,-56.62466,-759.0,34.716,-14.17534,-190.0,100018618561,2025-03-31 15:59:51.184547
8319239711,10319211168,return_refund,2025-02-18 03:36:59,9663873571,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100016677553,2025-03-31 15:59:51.184547
8287154024,10287125171,return_refund,2025-01-25 14:59:18,9653377152,798.998,-747.411,-747.411,0.0,134.112,-86.72056,-734.0,11.877,-7.67944,-65.0,100010526929,2025-03-31 15:59:51.184547
8294782664,10294753921,return_refund,2025-01-31 06:29:02,9655998408,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100011895371,2025-03-31 15:59:51.184547
8288841252,10288812435,return_refund,2025-01-23 11:46:10,9654104975,798.998,-747.411,-747.411,0.0,133.747,-86.48456,-732.0,12.242,-7.91544,-67.0,100010312291,2025-03-31 15:59:51.184547
8316387842,10316359281,return_refund,2025-02-13 08:33:33,9662893803,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100015604156,2025-03-31 15:59:51.184547
8303811770,10303783079,return_refund,2025-02-09 12:58:38,9658899781,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100014388599,2025-03-31 15:59:51.184547
8293304335,10293275579,return_refund,2025-01-30 07:28:28,9655543346,698.996,-665.682,-665.682,0.0,127.718,-94.4,-699.0,0.0,0.0,0.0,100011961557,2025-03-31 15:59:51.184547
8298518502,10298489794,return_refund,2025-02-02 07:29:27,9657173225,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100012772365,2025-03-31 15:59:51.184547
8310430673,10310402048,return_refund,2025-02-09 08:22:35,9661056091,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100014509862,2025-03-31 15:59:51.184547
8292299332,10292270558,exchange,2025-01-25 15:04:32,9655220618,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011318224,2025-03-31 15:59:51.184547
8313523145,10313494545,exchange,2025-02-10 11:59:40,9662189355,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100015060405,2025-03-31 15:59:51.184547
8317253000,10317224449,return_refund,2025-02-18 11:40:32,9663285364,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100016835178,2025-03-31 15:59:51.184547
8321478013,10321449520,return_refund,2025-02-17 07:55:44,9664617978,998.992,-875.469,-875.469,0.0,182.531,-59.0,-999.0,0.0,0.0,0.0,100016558669,2025-03-31 15:59:51.184547
8302739340,10302710647,return_refund,2025-02-04 07:27:03,9658475370,649.005,-624.819,-624.819,0.0,0.0,0.0,0.0,118.581,-94.4,-649.0,100013217076,2025-03-31 15:59:51.184547
8310415545,10310386920,return_refund,2025-02-13 14:36:07,9661022334,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100015499624,2025-03-31 15:59:51.184547
8305459850,10305431170,exchange,2025-02-05 14:55:09,9659438842,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100013835562,2025-03-31 15:59:51.184547
8308482360,10308453709,return_refund,2025-02-09 13:06:59,9660398407,899.0,-829.14,-829.14,0.0,164.26,-94.4,-899.0,0.0,0.0,0.0,100014670162,2025-03-31 15:59:51.184547
8304679357,10304650674,return_refund,2025-02-08 09:12:44,9659155062,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100014251328,2025-03-31 15:59:51.184547
8307793343,10307764673,return_refund,2025-02-12 09:26:47,9660154159,599.004,-560.355,-560.355,0.0,0.0,0.0,0.0,109.445,-70.8,-599.0,100014733304,2025-03-31 15:59:51.184547
8297429848,10297401134,return_refund,2025-01-31 12:59:00,9656830377,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100012235376,2025-03-31 15:59:51.184547
8291247895,10291219101,return_refund,2025-01-31 12:16:07,9654836404,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100012388224,2025-03-31 15:59:51.184547
8283581290,10283552354,return_refund,2025-01-26 15:48:55,9652336231,599.004,-572.155,-572.155,0.0,0.0,0.0,0.0,109.445,-82.6,-599.0,100009867580,2025-03-31 15:59:51.184547
8306602896,10306574217,exchange,2025-02-07 12:23:46,9659833191,698.996,-642.082,-642.082,0.0,0.0,0.0,0.0,127.718,-70.8,-699.0,100014552310,2025-03-31 15:59:51.184547
8310211821,10310183195,return_refund,2025-02-09 12:40:27,9661064819,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100014435818,2025-03-31 15:59:51.184547
8296954069,10296925351,exchange,2025-01-29 12:22:59,9656613220,999.002,-887.269,-887.269,0.0,182.531,-70.8,-999.0,0.0,0.0,0.0,100012065232,2025-03-31 15:59:51.184547
8321477683,10321449190,return_refund,2025-02-19 07:24:45,9664611847,499.002,-490.426,-490.426,0.0,91.174,-82.6,-499.0,0.0,0.0,0.0,100017184182,2025-03-31 15:59:51.184547
8311311657,10311283037,return_refund,2025-02-12 06:22:55,9661223673,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015325806,2025-03-31 15:59:51.184547
8302577865,10302549172,return_refund,2025-02-06 08:18:49,9658467552,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100013723769,2025-03-31 15:59:51.184547
8279450343,10279421304,return_refund,2025-01-22 15:27:26,9650827655,727.997,-689.384,-689.384,0.0,133.016,-94.4,-728.0,0.0,0.0,0.0,100009868123,2025-03-31 15:59:51.184547
8286714893,10286686036,return_refund,2025-02-05 08:11:37,9653331251,757.995,-713.902,-713.902,0.0,138.498,-94.4,-758.0,0.0,0.0,0.0,100013076387,2025-03-31 15:59:51.184547
8302738823,10302710130,exchange,2025-02-03 17:43:04,9658484479,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100013306341,2025-03-31 15:59:51.184547
8315274793,10315246215,exchange,2025-02-13 10:38:46,9662595597,799.008,-723.811,-723.811,0.0,134.295,-65.12892,-735.0,11.694,-5.67108,-64.0,100015721675,2025-03-31 15:59:51.184547
8319421147,10319392605,exchange,2025-02-14 13:00:18,9663986363,948.99,-834.604,-834.604,0.0,0.0,0.0,0.0,173.396,-59.0,-949.0,100017293204,2025-03-31 15:59:51.184547
8320822659,10320794154,return_refund,2025-02-17 12:00:42,9664358289,649.005,-589.419,-589.419,0.0,118.581,-59.0,-649.0,0.0,0.0,0.0,100016786276,2025-03-31 15:59:51.184547
8323414529,10323386052,return_refund,2025-02-19 05:14:01,9665096071,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100017148652,2025-03-31 15:59:51.184547
8310562740,10310534118,return_refund,2025-02-13 08:14:49,9661089002,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100015462594,2025-03-31 15:59:51.184547
8293743275,10293714522,return_refund,2025-01-28 05:05:26,9655689016,799.008,-712.013,-712.013,0.0,124.793,-50.43438,-683.0,21.194,-8.56562,-116.0,100011506646,2025-03-31 15:59:51.184547
8314331123,10314302527,exchange,2025-02-11 16:53:43,9662200108,799.008,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100015797566,2025-03-31 15:59:51.184547
8310083465,10310054835,return_refund,2025-02-10 05:26:01,9660990078,848.999,-805.975,-805.975,0.0,155.125,-112.1,-849.0,0.0,0.0,0.0,100014760736,2025-03-31 15:59:51.184547
8314521402,10314492806,return_refund,2025-02-13 11:41:51,9662421276,499.002,-490.425,-490.425,0.0,82.039,-74.32348,-449.0,9.136,-8.27652,-50.0,100015586356,2025-03-31 15:59:51.184547
8283068328,10283039373,exchange,2025-01-21 16:09:12,9652276050,698.996,-642.083,-642.083,0.0,76.557,-42.43988,-419.0,51.16,-28.36012,-280.0,100010837521,2025-03-31 15:59:51.184547
8298011646,10297982937,return_refund,2025-01-31 07:23:59,9656969618,999.002,-910.869,-910.869,0.0,182.531,-94.4,-999.0,0.0,0.0,0.0,100012195724,2025-03-31 15:59:51.184547
8298930514,10298901811,return_refund,2025-02-02 12:50:13,9657345037,599.004,-572.155,-572.155,0.0,0.0,0.0,0.0,109.445,-82.6,-599.0,100012682229,2025-03-31 15:59:51.184547
8293654487,10293625733,return_refund,2025-01-28 07:44:55,9655594834,798.998,-723.811,-723.811,0.0,128.996,-62.55888,-706.0,16.993,-8.24112,-93.0,100011521253,2025-03-31 15:59:51.184547
8292775401,10292746629,return_refund,2025-01-28 16:50:12,9655402272,649.005,-601.219,-601.219,0.0,118.581,-70.8,-649.0,0.0,0.0,0.0,100011381789,2025-03-31 15:59:51.184547
8302480055,10302451362,return_refund,2025-02-05 07:46:32,9658500590,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100013347572,2025-03-31 15:59:51.184547
8318114769,10318086221,return_refund,2025-02-16 08:39:41,9663436503,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100016297461,2025-03-31 15:59:51.184547
8294480321,10294451574,return_refund,2025-01-29 10:43:32,9655822094,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100011672874,2025-03-31 15:59:51.184547
8293172801,10293144042,exchange,2025-01-27 15:33:53,9655478457,698.996,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100011519680,2025-03-31 15:59:51.184547
8295136317,10295107575,return_refund,2025-01-28 12:02:19,9656096001,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100011458767,2025-03-31 15:59:51.184547
8303272324,10303243633,return_refund,2025-02-18 09:32:27,9658689949,798.998,-723.812,-723.812,0.0,104.878,-50.86272,-574.0,41.11,-19.93728,-225.0,100016895346,2025-03-31 15:59:51.184547
8319151867,10319123323,return_refund,2025-02-17 10:47:47,9663748940,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100016539741,2025-03-31 15:59:51.184547
8287354887,10287326036,return_refund,2025-01-23 07:24:56,9653505983,999.002,-928.569,-928.569,0.0,182.531,-112.1,-999.0,0.0,0.0,0.0,100010127503,2025-03-31 15:59:51.184547
8314659322,10314630726,return_refund,2025-02-16 08:00:52,9662240694,599.004,-572.154,-572.154,0.0,98.483,-74.32584,-539.0,10.963,-8.27416,-60.0,100016317621,2025-03-31 15:59:51.184547
