order_release_id,order_line_id,return_type,return_date,packet_id,customer_paid_amount,upload_timestamp
8304285337,10304256653,nan,2025-03-31 18:29:37.762222,9658943279,949.001,2025-03-31 18:29:37.761516
8293547946,10293519191,nan,2025-03-31 18:29:37.762221,9655815644,799.008,2025-03-31 18:29:37.761516
8323453789,10323425314,nan,2025-03-31 18:29:37.762221,9665119662,799.008,2025-03-31 18:29:37.761516
8317840061,10317811511,nan,2025-03-31 18:29:37.762220,9663380223,798.998,2025-03-31 18:29:37.761516
8309209260,10309180619,nan,2025-03-31 18:29:37.762219,9660611395,599.004,2025-03-31 18:29:37.761516
8301216798,10301188103,nan,2025-03-31 18:29:37.762218,9658012054,798.998,2025-03-31 18:29:37.761516
8296115082,10296086346,nan,2025-03-31 18:29:37.762218,9656423605,949.001,2025-03-31 18:29:37.761516
8318032620,10318004071,nan,2025-03-31 18:29:37.762217,9663474368,499.002,2025-03-31 18:29:37.761516
8313507283,10313478682,nan,2025-03-31 18:29:37.762216,9662055322,949.001,2025-03-31 18:29:37.761516
8310805788,10310777167,nan,2025-03-31 18:29:37.762214,9661086660,599.004,2025-03-31 18:29:37.761516
8297206859,10297178143,nan,2025-03-31 18:29:37.762227,9656839495,949.001,2025-03-31 18:29:37.761516
8320017297,10319988764,nan,2025-03-31 18:29:37.762229,9664066657,999.002,2025-03-31 18:29:37.761516
8319977412,10319948879,nan,2025-03-31 18:29:37.762241,9664103697,599.004,2025-03-31 18:29:37.761516
8315172344,10315143765,nan,2025-03-31 18:29:37.762229,9662733732,799.008,2025-03-31 18:29:37.761516
8317763604,10317735053,nan,2025-03-31 18:29:37.762240,9663315126,798.998,2025-03-31 18:29:37.761516
8316977391,10316948831,nan,2025-03-31 18:29:37.762240,9663174147,749.008,2025-03-31 18:29:37.761516
8316727810,10316699249,nan,2025-03-31 18:29:37.762239,9663043321,799.008,2025-03-31 18:29:37.761516
8310369762,10310341137,nan,2025-03-31 18:29:37.762238,9661066198,948.99,2025-03-31 18:29:37.761516
8303929103,10303900415,nan,2025-03-31 18:29:37.762237,9658902843,649.005,2025-03-31 18:29:37.761516
8314745493,10314716897,nan,2025-03-31 18:29:37.762237,9662312938,599.004,2025-03-31 18:29:37.761516
8295181885,10295153145,nan,2025-03-31 18:29:37.762236,9656080004,698.996,2025-03-31 18:29:37.761516
8319765023,10319736484,nan,2025-03-31 18:29:37.762235,9664082315,599.004,2025-03-31 18:29:37.761516
8316758682,10316730121,nan,2025-03-31 18:29:37.762235,9663091233,698.996,2025-03-31 18:29:37.761516
8296578513,10296549782,nan,2025-03-31 18:29:37.762234,9656490733,699.006,2025-03-31 18:29:37.761516
8294595192,10294566447,nan,2025-03-31 18:29:37.762233,9656045082,798.998,2025-03-31 18:29:37.761516
8291403738,10291374948,nan,2025-03-31 18:29:37.762232,9655025495,798.998,2025-03-31 18:29:37.761516
8308736904,10308708259,nan,2025-03-31 18:29:37.762232,9660450590,798.998,2025-03-31 18:29:37.761516
8299255380,10299226678,nan,2025-03-31 18:29:37.762231,9657419533,999.002,2025-03-31 18:29:37.761516
8292791839,10292763067,nan,2025-03-31 18:29:37.762230,9655344978,698.996,2025-03-31 18:29:37.761516
8298749797,10298721092,nan,2025-03-31 18:29:37.762268,9657242496,798.998,2025-03-31 18:29:37.761516
8296149240,10296120505,nan,2025-03-31 18:29:37.762269,9656499799,599.004,2025-03-31 18:29:37.761516
8314017757,10313989160,nan,2025-03-31 18:29:37.762295,9662092104,798.998,2025-03-31 18:29:37.761516
8312432244,10312403636,nan,2025-03-31 18:29:37.762302,9661628361,999.002,2025-03-31 18:29:37.761516
8289934834,10289906031,nan,2025-03-31 18:29:37.762307,9654403097,899.01,2025-03-31 18:29:37.761516
8305233813,10305205132,nan,2025-03-31 18:29:37.762306,9659465692,599.004,2025-03-31 18:29:37.761516
8179613702,10179583865,nan,2025-03-31 18:29:37.762305,9621780717,898.002,2025-03-31 18:29:37.761516
8323419711,10323391234,nan,2025-03-31 18:29:37.762305,9665133441,599.004,2025-03-31 18:29:37.761516
8308162708,10308134042,nan,2025-03-31 18:29:37.762304,9660266555,599.004,2025-03-31 18:29:37.761516
8307112306,10307083632,nan,2025-03-31 18:29:37.762303,9659960499,698.996,2025-03-31 18:29:37.761516
8294499180,10294470433,nan,2025-03-31 18:29:37.762303,9655865734,899.0,2025-03-31 18:29:37.761516
8292771828,10292743056,nan,2025-03-31 18:29:37.762301,9655564063,798.998,2025-03-31 18:29:37.761516
8305221546,10305192865,nan,2025-03-31 18:29:37.762270,9659533250,798.998,2025-03-31 18:29:37.761516
8314420158,10314391562,nan,2025-03-31 18:29:37.762301,9662506791,599.004,2025-03-31 18:29:37.761516
8295920929,10295892191,nan,2025-03-31 18:29:37.762300,9656309946,599.004,2025-03-31 18:29:37.761516
8309925927,10309897291,nan,2025-03-31 18:29:37.762299,9661101429,999.002,2025-03-31 18:29:37.761516
8317238556,10317210004,nan,2025-03-31 18:29:37.762299,9663173024,948.99,2025-03-31 18:29:37.761516
8305608598,10305579919,nan,2025-03-31 18:29:37.762298,9659467525,699.006,2025-03-31 18:29:37.761516
8295910904,10295882166,nan,2025-03-31 18:29:37.762297,9656499033,599.004,2025-03-31 18:29:37.761516
8313334308,10313305709,nan,2025-03-31 18:29:37.762296,9662064172,799.008,2025-03-31 18:29:37.761516
8290373153,10290344351,nan,2025-03-31 18:29:37.762308,9654580279,599.004,2025-03-31 18:29:37.761516
8319256215,10319227672,nan,2025-03-31 18:29:37.762308,9663785235,799.008,2025-03-31 18:29:37.761516
8287753822,10287724984,nan,2025-03-31 18:29:37.762309,9653666246,698.996,2025-03-31 18:29:37.761516
8288473553,10288444728,nan,2025-03-31 18:29:37.762310,9653931049,599.004,2025-03-31 18:29:37.761516
8290665114,10290636314,nan,2025-03-31 18:29:37.762320,9654687228,799.008,2025-03-31 18:29:37.761516
8299167758,10299139056,nan,2025-03-31 18:29:37.762319,9657360254,599.004,2025-03-31 18:29:37.761516
8307955742,10307927073,nan,2025-03-31 18:29:37.762318,9660199661,798.998,2025-03-31 18:29:37.761516
8282926991,10282898034,nan,2025-03-31 18:29:37.762318,9652014546,599.004,2025-03-31 18:29:37.761516
8287853165,10287824330,nan,2025-03-31 18:29:37.762317,9653764963,599.004,2025-03-31 18:29:37.761516
8313669974,10313641376,nan,2025-03-31 18:29:37.762316,9662068165,599.004,2025-03-31 18:29:37.761516
8311104415,10311075795,nan,2025-03-31 18:29:37.762316,9661177702,599.004,2025-03-31 18:29:37.761516
8323235902,10323207425,nan,2025-03-31 18:29:37.762315,9665082698,599.004,2025-03-31 18:29:37.761516
8315118472,10315089893,nan,2025-03-31 18:29:37.762314,9662482392,599.004,2025-03-31 18:29:37.761516
8320083063,10320054530,nan,2025-03-31 18:29:37.762314,9664096969,899.0,2025-03-31 18:29:37.761516
8309934176,10309905540,nan,2025-03-31 18:29:37.762313,9660800902,599.004,2025-03-31 18:29:37.761516
8305211919,10305183238,nan,2025-03-31 18:29:37.762312,9659382248,949.001,2025-03-31 18:29:37.761516
8288841252,10288812435,nan,2025-03-31 18:29:37.762312,9654104975,798.998,2025-03-31 18:29:37.761516
8300132338,10300103641,nan,2025-03-31 18:29:37.762311,9657659866,599.004,2025-03-31 18:29:37.761516
8298104649,10298075940,nan,2025-03-31 18:29:37.762310,9657041331,599.004,2025-03-31 18:29:37.761516
8290468543,10290439742,nan,2025-03-31 18:29:37.762296,9654599054,799.008,2025-03-31 18:29:37.761516
8310718513,10310689890,nan,2025-03-31 18:29:37.762211,9661196782,949.001,2025-03-31 18:29:37.761516
8321460358,10321431865,nan,2025-03-31 18:29:37.762294,9664547273,698.996,2025-03-31 18:29:37.761516
8307080455,10307051781,nan,2025-03-31 18:29:37.762281,9659946033,949.001,2025-03-31 18:29:37.761516
8313901175,10313872577,nan,2025-03-31 18:29:37.762280,9662307485,799.008,2025-03-31 18:29:37.761516
8298118244,10298089535,nan,2025-03-31 18:29:37.762279,9657049240,599.004,2025-03-31 18:29:37.761516
8308464537,10308435885,nan,2025-03-31 18:29:37.762279,9660555328,848.999,2025-03-31 18:29:37.761516
8287909780,10287880946,nan,2025-03-31 18:29:37.762278,9653742447,798.998,2025-03-31 18:29:37.761516
8287790663,10287761826,nan,2025-03-31 18:29:37.762277,9653721225,949.001,2025-03-31 18:29:37.761516
8306881603,10306852929,nan,2025-03-31 18:29:37.762276,9659864134,599.004,2025-03-31 18:29:37.761516
8289088248,10289059436,nan,2025-03-31 18:29:37.762276,9654203419,798.998,2025-03-31 18:29:37.761516
8321928950,10321900458,nan,2025-03-31 18:29:37.762275,9664738495,649.005,2025-03-31 18:29:37.761516
8288200196,10288171364,nan,2025-03-31 18:29:37.762274,9653757421,599.004,2025-03-31 18:29:37.761516
8308358067,10308329414,nan,2025-03-31 18:29:37.762274,9660461957,798.998,2025-03-31 18:29:37.761516
8305044515,10305015833,nan,2025-03-31 18:29:37.762273,9659344243,798.998,2025-03-31 18:29:37.761516
8314949209,10314920622,nan,2025-03-31 18:29:37.762272,9662617793,798.998,2025-03-31 18:29:37.761516
8301562021,10301533327,nan,2025-03-31 18:29:37.762272,9658151996,698.996,2025-03-31 18:29:37.761516
8317981936,10317953387,nan,2025-03-31 18:29:37.762271,9663421091,599.004,2025-03-31 18:29:37.761516
8307789647,10307760977,nan,2025-03-31 18:29:37.762270,9660321096,699.006,2025-03-31 18:29:37.761516
8302357101,10302328407,nan,2025-03-31 18:29:37.762281,9658373142,599.004,2025-03-31 18:29:37.761516
8312378693,10312350085,nan,2025-03-31 18:29:37.762282,9661714305,799.008,2025-03-31 18:29:37.761516
8311681280,10311652666,nan,2025-03-31 18:29:37.762294,9661503251,699.006,2025-03-31 18:29:37.761516
8309074785,10309046143,nan,2025-03-31 18:29:37.762283,9660629201,798.998,2025-03-31 18:29:37.761516
8310406124,10310377499,nan,2025-03-31 18:29:37.762293,9661063800,799.008,2025-03-31 18:29:37.761516
8302196752,10302168058,nan,2025-03-31 18:29:37.762292,9658354905,798.998,2025-03-31 18:29:37.761516
8314871979,10314843386,nan,2025-03-31 18:29:37.762292,9662360980,749.008,2025-03-31 18:29:37.761516
8306984060,10306955386,nan,2025-03-31 18:29:37.762291,9659916936,998.992,2025-03-31 18:29:37.761516
8305141399,10305112717,nan,2025-03-31 18:29:37.762290,9659284276,798.998,2025-03-31 18:29:37.761516
8301562026,10301533332,nan,2025-03-31 18:29:37.762290,9658151996,698.996,2025-03-31 18:29:37.761516
8294486812,10294458065,nan,2025-03-31 18:29:37.762289,9655826891,599.004,2025-03-31 18:29:37.761516
8315747133,10315718564,nan,2025-03-31 18:29:37.762288,9662721378,649.005,2025-03-31 18:29:37.761516
8306742835,10306714159,nan,2025-03-31 18:29:37.762288,9659846494,899.0,2025-03-31 18:29:37.761516
8289088249,10289059437,nan,2025-03-31 18:29:37.762287,9654100979,798.998,2025-03-31 18:29:37.761516
8315517951,10315489376,nan,2025-03-31 18:29:37.762286,9662728186,799.008,2025-03-31 18:29:37.761516
8310659607,10310630984,nan,2025-03-31 18:29:37.762285,9661219595,798.998,2025-03-31 18:29:37.761516
8287600310,10287571470,nan,2025-03-31 18:29:37.762285,9653587174,1549.005,2025-03-31 18:29:37.761516
8304147978,10304119292,nan,2025-03-31 18:29:37.762284,9658958153,949.001,2025-03-31 18:29:37.761516
8316369236,10316340675,nan,2025-03-31 18:29:37.762283,9662885572,798.998,2025-03-31 18:29:37.761516
8297240904,10297212188,nan,2025-03-31 15:58:10.846611,9658012054,798.998,2025-03-31 15:31:59.330035
8321663923,10321635430,nan,2025-03-31 15:58:10.846603,9662807865,798.998,2025-03-31 15:31:59.330035
8320533358,10320504851,nan,2025-03-31 15:58:10.846622,9657428570,999.002,2025-03-31 15:31:59.330035
8304451673,10304422987,nan,2025-03-31 15:58:10.846620,9663050384,499.002,2025-03-31 15:31:59.330035
8313279942,10313251344,nan,2025-03-31 15:58:10.846603,9662506961,949.001,2025-03-31 15:31:59.330035
8293816653,10293787901,nan,2025-03-31 15:58:10.846604,9660222123,798.998,2025-03-31 15:31:59.330035
8303363690,10303334998,nan,2025-03-31 15:58:10.846605,9660122999,798.998,2025-03-31 15:31:59.330035
8287598734,10287569894,nan,2025-03-31 15:58:10.846605,9656912384,949.001,2025-03-31 15:31:59.330035
8313108167,10313079568,nan,2025-03-31 15:58:10.846606,9662709482,599.004,2025-03-31 15:31:59.330035
8298285210,10298256501,nan,2025-03-31 15:58:10.846607,9657171710,649.005,2025-03-31 15:31:59.330035
8317747388,10317718837,nan,2025-03-31 15:58:10.846607,9663648962,799.008,2025-03-31 15:31:59.330035
8308042971,10308014302,nan,2025-03-31 15:58:10.846608,9664002997,698.9960000000001,2025-03-31 15:31:59.330035
8296539857,10296511125,nan,2025-03-31 15:58:10.846609,9658475521,949.001,2025-03-31 15:31:59.330035
8290075775,10290046973,nan,2025-03-31 15:58:10.846609,9654989658,798.998,2025-03-31 15:31:59.330035
8313988476,10313959878,nan,2025-03-31 15:58:10.846610,9651040571,798.998,2025-03-31 15:31:59.330035
8282771237,10282742278,nan,2025-03-31 15:58:10.846602,9659714231,798.998,2025-03-31 15:31:59.330035
8311336745,10311308127,nan,2025-03-31 15:58:10.846612,9652428940,798.998,2025-03-31 15:31:59.330035
8311319827,10311291208,nan,2025-03-31 15:58:10.846601,9654950809,949.001,2025-03-31 15:31:59.330035
8296830244,10296801520,nan,2025-03-31 15:58:10.846613,9657601421,599.0039999999999,2025-03-31 15:31:59.330035
8307883143,10307854473,nan,2025-03-31 15:58:10.846614,9655532183,798.998,2025-03-31 15:31:59.330035
8295119415,10295090673,nan,2025-03-31 15:58:10.846614,9656167384,799.008,2025-03-31 15:31:59.330035
8314725205,10314696609,nan,2025-03-31 15:58:10.846615,9656867188,949.001,2025-03-31 15:31:59.330035
8289899623,10289870820,nan,2025-03-31 15:58:10.846616,9655685779,698.9960000000001,2025-03-31 15:31:59.330035
8310591543,10310562919,nan,2025-03-31 15:58:10.846616,9657214417,499.0019999999999,2025-03-31 15:31:59.330035
8301066667,10301037972,nan,2025-03-31 15:58:10.846617,9659863710,798.998,2025-03-31 15:31:59.330035
8290504295,10290475494,nan,2025-03-31 15:58:10.846618,9656328590,798.998,2025-03-31 15:31:59.330035
8316207538,10316178973,nan,2025-03-31 15:58:10.846618,9658759814,948.99,2025-03-31 15:31:59.330035
8317510965,10317482414,nan,2025-03-31 15:58:10.846619,9658619537,799.008,2025-03-31 15:31:59.330035
8309551885,10309523246,nan,2025-03-31 15:58:10.846620,9663054179,848.999,2025-03-31 15:31:59.330035
8309395053,10309366412,nan,2025-03-31 15:58:10.846601,9663747251,798.998,2025-03-31 15:31:59.330035
8293543691,10293514935,nan,2025-03-31 15:58:10.846632,9658350871,799.008,2025-03-31 15:31:59.330035
8304390411,10304361725,nan,2025-03-31 15:58:10.846611,9661948123,698.9960000000001,2025-03-31 15:31:59.330035
8263209648,10263180385,nan,2025-03-31 15:58:10.846623,9658218585,599.004,2025-03-31 15:31:59.330035
8318338248,10318309692,nan,2025-03-31 15:58:10.846633,9653733802,949.001,2025-03-31 15:31:59.330035
8322150276,10322121788,nan,2025-03-31 15:58:10.846624,9657495322,798.998,2025-03-31 15:31:59.330035
8304683473,10304654790,nan,2025-03-31 15:58:10.846624,9662680580,599.004,2025-03-31 15:31:59.330035
8307904642,10307875973,nan,2025-03-31 15:58:10.846625,9663370254,799.008,2025-03-31 15:31:59.330035
8310472972,10310444347,nan,2025-03-31 15:58:10.846626,9657012146,599.0039999999999,2025-03-31 15:31:59.330035
8303702255,10303673565,nan,2025-03-31 15:58:10.846626,9660651395,698.9960000000001,2025-03-31 15:31:59.330035
8317605031,10317576478,nan,2025-03-31 15:58:10.846627,9662414348,798.998,2025-03-31 15:31:59.330035
8299132743,10299104041,nan,2025-03-31 15:58:10.846628,9661927202,599.004,2025-03-31 15:31:59.330035
8298845656,10298816951,nan,2025-03-31 15:58:10.846628,9662804462,899.01,2025-03-31 15:31:59.330035
8290974028,10290945232,nan,2025-03-31 15:58:10.846629,9654868857,798.998,2025-03-31 15:31:59.330035
8287886944,10287858109,nan,2025-03-31 15:58:10.846630,9664958021,899.01,2025-03-31 15:31:59.330035
8293503438,10293474683,nan,2025-03-31 15:58:10.846630,9661607386,599.004,2025-03-31 15:31:59.330035
8314614829,10314586233,nan,2025-03-31 15:58:10.846621,9664744226,799.008,2025-03-31 15:31:59.330035
8312271901,10312243292,nan,2025-03-31 15:58:10.846622,9662082330,798.998,2025-03-31 15:31:59.330035
8310662146,10310633523,nan,2025-03-31 15:58:10.846641,9645411012,499.002,2025-03-31 15:31:59.330035
8297092176,10297063459,nan,2025-03-31 15:58:10.846633,9656912200,649.005,2025-03-31 15:31:59.330035
8305068110,10305039428,nan,2025-03-31 15:58:10.846634,9662617793,798.998,2025-03-31 15:31:59.330035
8289196711,10289167901,nan,2025-03-31 15:58:10.846635,9657309719,999.002,2025-03-31 15:31:59.330035
8310414877,10310386252,nan,2025-03-31 15:58:10.846635,9661298053,699.0060000000001,2025-03-31 15:31:59.330035
8296800859,10296772134,nan,2025-03-31 15:58:10.846636,9660067490,999.002,2025-03-31 15:31:59.330035
8317965823,10317937274,nan,2025-03-31 15:58:10.846637,9654663657,798.998,2025-03-31 15:31:59.330035
8310399193,10310370568,nan,2025-03-31 15:58:10.846638,9655061978,798.998,2025-03-31 15:31:59.330035
8309399301,10309370660,nan,2025-03-31 15:58:10.846638,9661600054,698.9960000000001,2025-03-31 15:31:59.330035
8294505207,10294476460,nan,2025-03-31 15:58:10.846639,9662925359,899.0,2025-03-31 15:31:59.330035
8312831328,10312802724,nan,2025-03-31 15:58:10.846640,9652928915,698.9960000000001,2025-03-31 15:31:59.330035
8313100921,10313072322,nan,2025-03-31 15:58:10.846640,9664404738,799.008,2025-03-31 15:31:59.330035
8316924855,10316896294,nan,2025-03-31 15:58:10.846631,9654508513,799.008,2025-03-31 15:31:59.330035
